subject_id,minute,mean_rr_sec,median_rr_sec,mean_hr_bpm,median_hr_bpm,sdnn_sec,rmssd_sec,pnn50,cv_rr,n_rr_total,n_rr_valid,rr_invalid_fraction,feature_valid
a12,0,0.7605194805194805,0.759999999999998,78.89344262295083,78.94736842105284,0.017312613586639,0.00866025403784516,0.0,0.02276419477751371,77,77,0.0,1
a12,1,0.7575000000000001,0.7599999999999909,79.20792079207921,78.94736842105358,0.010250038592085708,0.008641964146177333,0.0,0.01353140408196133,80,80,0.0,1
a12,2,0.7599999999999999,0.7599999999999909,78.94736842105264,78.94736842105358,0.01260850343912225,0.00912870929175205,0.0,0.016590136104108227,79,79,0.0,1
a12,3,0.7873684210526316,0.789999999999992,76.20320855614973,75.94936708860835,0.019278203308582036,0.023065125189343123,0.05333333333333334,0.02448434912186221,76,76,0.0,1
a12,4,0.7733766233766235,0.789999999999992,77.58186397984885,75.94936708860835,0.07785969820284455,0.06733654673590207,0.21052631578947367,0.10067500859141947,77,77,0.0,1
a12,5,0.8014666666666669,0.8000000000000114,74.86275162202627,74.99999999999893,0.016740736311531144,0.00993220260811536,0.0,0.020887626407666535,75,75,0.0,1
a12,6,0.7815584415584409,0.7800000000000296,76.7696909272184,76.923076923074,0.010139154831501554,0.009176629354812494,0.0,0.012972996377959792,77,77,0.0,1
a12,7,0.7719230769230774,0.7700000000000387,77.727952167414,77.92207792207401,0.014055335198864411,0.008827348295043648,0.0,0.018208207033905056,78,78,0.0,1
a12,8,0.7638461538461544,0.7600000000000477,78.54984894259813,78.94736842104767,0.02358905586164233,0.01937329799814217,0.025974025974025976,0.030881946243841902,78,78,0.0,1
a12,9,0.7723076923076909,0.7699999999999818,77.68924302788858,77.92207792207977,0.013856694844301281,0.010064725594809445,0.0,0.017941935555370218,78,78,0.0,1
a12,10,0.7767532467532475,0.7799999999999727,77.24460792509606,76.92307692307962,0.01689297256892767,0.010065574473098885,0.0,0.021748184046270345,77,77,0.0,1
a12,11,0.7781818181818176,0.7799999999999727,77.10280373831782,76.92307692307962,0.0246943032386059,0.035187467864812215,0.18421052631578946,0.03173333360101228,77,77,0.0,1
a12,12,0.7711538461538459,0.7799999999999727,77.8054862842893,76.92307692307962,0.04805248129952842,0.06409206041151808,0.4155844155844156,0.06231244457794211,78,78,0.0,1
