subject_id,minute,mean_rr_sec,median_rr_sec,mean_hr_bpm,median_hr_bpm,sdnn_sec,rmssd_sec,pnn50,cv_rr,n_rr_total,n_rr_valid,rr_invalid_fraction,feature_valid
b04,2,,,,,,,,,7,5,0.2857142857142857,0
b04,3,,,,,,,,,5,3,0.4,0
b04,4,,,,,,,,,1,0,1.0,0
b04,7,,,,,,,,,7,4,0.4285714285714286,0
b04,8,,,,,,,,,2,0,1.0,0
b04,9,,,,,,,,,7,2,0.7142857142857143,0
b04,10,0.8797101449275369,0.8899999999999864,68.20428336079073,67.41573033707968,0.08308342749898384,0.06493209122296917,0.2647058823529412,0.09444409386210677,69,69,0.0,1
b04,11,0.9012121212121215,0.9449999999999932,66.57700067249493,63.49206349206395,0.13458214707885244,0.11657945458256228,0.4153846153846154,0.14933459494290952,66,66,0.0,1
b04,12,0.8980597014925367,0.9099999999999682,66.81070300814365,65.93406593406824,0.07899441495352191,0.042515594286990956,0.2878787878787879,0.0879612066126969,67,67,0.0,1
b04,13,0.9441269841269844,0.9599999999999227,63.55077336919972,62.50000000000503,0.08473173836243263,0.05484582496534786,0.27419354838709675,0.08974612503082136,63,63,0.0,1
b04,14,0.9509375000000002,0.9600000000000364,63.095629313177774,62.499999999997634,0.05791945008727849,0.04952152009359448,0.2857142857142857,0.06090773587883375,64,64,0.0,1
b04,15,0.9216923076923073,0.92999999999995,65.09764646970459,64.51612903226153,0.08619689000279537,0.06372548548264413,0.328125,0.09352024453649978,65,65,0.0,1
b04,16,0.9658064516129031,0.964999999999975,62.12424849699399,62.17616580311042,0.09423633330659817,0.08206354994461018,0.4426229508196721,0.09757268979641094,62,62,0.0,1
b04,17,0.9488888888888884,0.9500000000000455,63.231850117096045,63.15789473683908,0.06991033684035088,0.051226883063330335,0.3387096774193548,0.07367599901207941,63,63,0.0,1
b04,18,0.9696774193548406,0.9800000000000182,61.8762475049899,61.22448979591723,0.06635640831432142,0.045807866745084885,0.2459016393442623,0.06843142573998537,62,62,0.0,1
b04,19,0.7295121951219504,0.7050000000000409,82.24674022066208,85.10638297871846,0.09768812100375604,0.051171461954061866,0.20987654320987653,0.13390882518067543,82,82,0.0,1
b04,20,0.7752564102564106,0.7549999999999955,77.3937489664296,79.47019867549717,0.10451774669384555,0.09398120840075105,0.36363636363636365,0.13481700416933934,78,78,0.0,1
b04,21,0.926874999999999,0.9349999999999454,64.73364801078901,64.17112299465614,0.05849637080046098,0.05500360738529214,0.3492063492063492,0.06311139128842728,64,64,0.0,1
b04,22,0.8968656716417899,0.8899999999998727,66.89965052421377,67.41573033708829,0.0773854765800879,0.060615529563334894,0.30303030303030304,0.08628435564762683,67,67,0.0,1
b04,23,0.9329230769230784,0.9399999999998272,64.31398416886533,63.82978723405429,0.0703500861078724,0.064662585781879,0.375,0.07540823873700031,65,65,0.0,1
b04,24,0.9368750000000006,0.9400000000000546,64.04269513008668,63.82978723403885,0.05436137167289029,0.04809052310691807,0.3492063492063492,0.05802414588167072,64,64,0.0,1
b04,25,0.8571014492753605,0.8599999999999,70.00338180588449,69.76744186047323,0.12135389968376241,0.07648529270389608,0.36764705882352944,0.14158638955325709,69,69,0.0,1
b04,26,0.9210606060606055,0.92999999999995,65.14229314031917,64.51612903226153,0.08760275351975429,0.06672561496387545,0.26153846153846155,0.09511073749471602,66,66,0.0,1
b04,27,0.8676811594202916,0.8600000000001273,69.14982462000988,69.76744186045478,0.07772774747828536,0.04794298083937074,0.20588235294117646,0.0895810017705308,69,69,0.0,1
b04,28,0.7377777777777776,0.7300000000000182,81.3253012048193,82.19178082191576,0.08009369513262861,0.06884765791221062,0.1625,0.1085607313544665,81,81,0.0,1
b04,29,0.8299999999999998,0.849999999999909,72.28915662650604,70.5882352941252,0.06711352585069601,0.04026321845757829,0.19718309859154928,0.08085966969963376,72,72,0.0,1
b04,30,0.8665714285714298,0.875,69.238377843719,68.57142857142857,0.05820716909592332,0.03413528074154375,0.13043478260869565,0.0671694994512797,70,70,0.0,1
b04,31,0.9243749999999977,0.9300000000000637,64.90872210953363,64.51612903225364,0.05534523681487987,0.04549550823807979,0.2857142857142857,0.05987314327505613,64,64,0.0,1
b04,32,0.9035820895522383,0.9200000000000728,66.40237859266604,65.21739130434267,0.07478659522849598,0.04222953153106554,0.24242424242424243,0.08276679683365104,67,67,0.0,1
