subject_id,minute,mean_rr_sec,median_rr_sec,mean_hr_bpm,median_hr_bpm,sdnn_sec,rmssd_sec,pnn50,cv_rr,n_rr_total,n_rr_valid,rr_invalid_fraction,feature_valid
c03,0,1.2551063829787232,1.269999999999996,47.80471266316326,47.24409448818913,0.10377384148119013,0.13016711666496122,0.6956521739130435,0.08268131123268244,47,47,0.0,1
c03,1,1.215918367346939,1.1899999999999977,49.345417925478344,50.42016806722699,0.12493195426822871,0.18810458084090645,0.8125,0.10274699159354156,49,49,0.0,1
c03,2,0.9574193548387097,0.8900000000000077,62.66846361185984,67.41573033707807,0.19194377151272213,0.12397117592011947,0.4426229508196721,0.20048035434280276,62,62,0.0,1
c03,3,1.2761702127659573,1.3199999999999932,47.015671890630216,45.45454545454569,0.1448020116286126,0.18493829758339378,0.7391304347826086,0.11346606446390117,47,47,0.0,1
c03,4,1.285744680851064,1.3000000000000114,46.66556346185669,46.15384615384575,0.09979859458911058,0.13174415258041403,0.8260869565217391,0.0776192941533708,47,47,0.0,1
c03,5,1.2114285714285717,1.259999999999991,49.52830188679244,47.61904761904796,0.2045523567858982,0.21685728794148007,0.7708333333333334,0.16885218130911403,49,49,0.0,1
c03,6,1.013166666666666,1.0049999999999955,59.22026649119924,59.701492537313705,0.21690810103309732,0.09716315127711429,0.4067796610169492,0.21408925912133323,60,60,0.0,1
c03,7,1.1070370370370375,1.150000000000034,54.198728671796566,52.173913043476716,0.13290129163915784,0.08706969665429401,0.49056603773584906,0.12005135076136703,54,54,0.0,1
c03,8,1.174901960784314,1.1800000000000068,51.06809078771694,50.84745762711835,0.07248096437049815,0.09022194854910039,0.66,0.061691074480897945,51,51,0.0,1
c03,9,1.1609615384615386,1.160000000000025,51.681298658273974,51.72413793103337,0.0659845381587054,0.08792822384774189,0.6470588235294118,0.05683611039013882,52,52,0.0,1
c03,10,1.1051851851851842,1.1100000000000136,54.289544235924986,54.05405405405339,0.1631614635035067,0.1401279738546288,0.5283018867924528,0.14763269150786476,54,54,0.0,1
c03,11,1.180392156862746,1.1899999999999409,50.83056478405312,50.4201680672294,0.09438137071083698,0.11322543883776642,0.8,0.07995763963874887,51,51,0.0,1
c03,12,1.1559615384615387,1.160000000000025,51.90484112460488,51.72413793103337,0.0630051232085727,0.07542039043996936,0.6078431372549019,0.05450451516961869,52,52,0.0,1
c03,13,1.1654901960784303,1.169999999999959,51.48048452220731,51.282051282053075,0.05886641573903689,0.08157205403813464,0.64,0.0505078600721885,51,51,0.0,1
c03,14,1.1526415094339628,1.1299999999999955,52.05434604681615,53.09734513274358,0.12347766760704537,0.13669168001239138,0.6923076923076923,0.10712582064451467,53,53,0.0,1
c03,15,1.1745098039215682,1.1800000000000637,51.08514190317197,50.8474576271159,0.06533953551993564,0.08403570669661972,0.62,0.05563132406538763,51,51,0.0,1
c03,16,1.1920000000000004,1.214999999999975,50.33557046979864,49.38271604938373,0.08783100656535932,0.09514757603053414,0.6122448979591837,0.07368373034006652,50,50,0.0,1
c03,17,1.2402083333333327,1.2450000000000045,48.37896858726695,48.192771084337174,0.08531517495740405,0.11222128595445145,0.7021276595744681,0.06879100282135724,48,48,0.0,1
c03,18,1.1778431372549008,1.2200000000000273,50.94056933577498,49.18032786885136,0.14262277133039342,0.11527358760791896,0.52,0.1210880861969381,51,51,0.0,1
c03,19,1.223469387755103,1.2300000000000182,49.040867389491204,48.780487804877325,0.05027221815642867,0.07406359879635215,0.5833333333333334,0.041089886399749836,49,49,0.0,1
c03,20,1.1972000000000025,1.2099999999999227,50.11693952555954,49.5867768595073,0.07188539631998007,0.0929230535311334,0.6530612244897959,0.06004460100232202,50,50,0.0,1
c03,21,1.2167999999999983,1.2150000000000318,49.309664694280144,49.38271604938142,0.06723215945741136,0.09625646015957523,0.7959183673469388,0.0552532539919555,50,50,0.0,1
c03,22,1.1896000000000004,1.2200000000000273,50.43712172158707,49.18032786885136,0.09542514963923752,0.10646451933647187,0.6326530612244898,0.08021616479424806,50,50,0.0,1
c03,23,1.209000000000001,1.2150000000000318,49.627791563275395,49.38271604938142,0.0748944835983689,0.10151907431105571,0.6326530612244898,0.06194746368764999,50,50,0.0,1
c03,24,1.2029999999999972,1.2099999999999227,49.87531172069837,49.5867768595073,0.0753021126082371,0.11048132171989285,0.6938775510204082,0.06259527232604928,50,50,0.0,1
c03,25,1.229583333333333,1.2350000000000136,48.79701796001357,48.582995951416464,0.07494560675335943,0.09871515005841795,0.5319148936170213,0.06095203531279657,48,48,0.0,1
c03,26,1.1807843137254908,1.2300000000000182,50.813683161740265,48.780487804877325,0.17078457936539912,0.1045370747629421,0.56,0.14463655841307457,51,51,0.0,1
c03,27,1.256249999999999,1.2699999999999818,47.761194029850785,47.24409448818965,0.07597942050598583,0.08270686508332926,0.5319148936170213,0.06048113075103354,48,48,0.0,1
c03,28,1.2177551020408177,1.2100000000000364,49.27099044746098,49.58677685950264,0.056651908842609566,0.06490377492875711,0.4375,0.046521594323577435,49,49,0.0,1
c03,29,1.1801960784313736,1.25,50.83900980229269,48.0,0.17830861107729215,0.12795311641378207,0.66,0.1510838871065275,51,51,0.0,1
c03,30,1.2322448979591814,1.240000000000009,48.691619741636394,48.387096774193196,0.06384438457824203,0.09096702699327111,0.7708333333333334,0.05181144160870926,49,49,0.0,1
c03,31,1.2287755102040823,1.25,48.82909815645239,48.0,0.11646946404281973,0.09414085191881709,0.5416666666666666,0.09478498153293745,49,49,0.0,1
c03,32,0.9178461538461551,0.8699999999998909,65.37043245055304,68.96551724138796,0.1713776194884841,0.13973747707755785,0.375,0.18671715163847555,65,65,0.0,1
c03,33,1.2318367346938754,1.2300000000000182,48.70775347912533,48.780487804877325,0.08630550072727408,0.10766460266342001,0.625,0.07006245088860896,49,49,0.0,1
c03,34,1.1836000000000058,1.2049999999999272,50.692801622169405,49.79253112033496,0.17585662063284951,0.15808161157565195,0.6122448979591837,0.14857774639476906,50,50,0.0,1
c03,35,1.1835294117646995,1.2599999999997635,50.695825049702066,47.61904761905656,0.17428509436450731,0.1266096362841321,0.58,0.14725877754456462,51,51,0.0,1
c03,36,1.1644230769230803,1.2049999999999272,51.527663088356576,49.79253112033496,0.1940528880964621,0.18311573539435638,0.5882352941176471,0.16665153065261767,52,52,0.0,1
c03,37,1.2366666666666692,1.2449999999998909,48.51752021563332,48.19277108434157,0.09787819902291832,0.1293025480652748,0.6808510638297872,0.07914679166273703,48,48,0.0,1
c03,38,1.216938775510197,1.2300000000000182,49.30404158980408,48.780487804877325,0.09314424480416202,0.12088217403739303,0.6666666666666666,0.0765397953279216,49,49,0.0,1
c03,39,1.2090000000000054,1.2199999999998,49.62779156327521,49.18032786886052,0.11317766419865685,0.15404743504807472,0.6938775510204082,0.09361262547448829,50,50,0.0,1
c03,40,1.225510204081627,1.25,48.9592006661118,48.0,0.11471089065721923,0.10317864766186374,0.6666666666666666,0.09360255857125342,49,49,0.0,1
c03,41,1.2320408163265377,1.25,48.6996852741425,48.0,0.09819155581131096,0.10118053172416702,0.6875,0.07969829774315404,49,49,0.0,1
c03,42,1.2441666666666624,1.25,48.22505023442749,48.0,0.08773347776401733,0.11315588945855794,0.7021276595744681,0.07051585620684604,48,48,0.0,1
c03,43,1.2497916666666622,1.259999999999991,48.00800133355576,47.61904761904796,0.07338298206495097,0.10112137219653825,0.6808510638297872,0.05871617168057442,48,48,0.0,1
c03,44,1.2218367346938845,1.2300000000000182,49.10639719391988,48.780487804877325,0.0878605303257355,0.08842369591915995,0.6041666666666666,0.0719085683307335,49,49,0.0,1
c03,45,1.2304081632653054,1.25,48.76430585503403,48.0,0.0773509099191059,0.08486508901396822,0.6041666666666666,0.06286605715767443,49,49,0.0,1
c03,46,1.2556249999999995,1.2550000000001091,47.78496764559484,47.80876494023489,0.08253706453028388,0.09385366608872993,0.5319148936170213,0.06573384930236648,48,48,0.0,1
c03,47,1.2310416666666697,1.240000000000009,48.739211372482536,48.387096774193196,0.07571614357032526,0.08511569098034275,0.6595744680851063,0.061505752096388616,48,48,0.0,1
c03,48,1.2468749999999982,1.2650000000001,48.12030075187977,47.43083003952194,0.08587859441516593,0.08984620429118145,0.723404255319149,0.06887506319010811,48,48,0.0,1
c03,49,1.25229166666666,1.2600000000002183,47.91216103809708,47.61904761903937,0.06004394076583186,0.08017268596260103,0.6808510638297872,0.04794724932224164,48,48,0.0,1
c03,50,1.2261224489795997,1.2300000000000182,48.93475366178397,48.780487804877325,0.0615702960894598,0.08316649966584534,0.5625,0.05021545453368027,49,49,0.0,1
c03,51,1.2502083333333285,1.2450000000001182,47.99200133311133,48.192771084332776,0.10203231827037014,0.11486347122245966,0.7021276595744681,0.08161225257420072,48,48,0.0,1
