subject_id,minute,mean_rr_sec,median_rr_sec,mean_hr_bpm,median_hr_bpm,sdnn_sec,rmssd_sec,pnn50,cv_rr,n_rr_total,n_rr_valid,rr_invalid_fraction,feature_valid
b05,0,0.891076923076923,0.8900000000000006,67.33425414364642,67.41573033707861,0.0595588752024802,0.044176492617680675,0.3125,0.06683920732322537,65,65,0.0,1
b05,1,0.8869117647058824,0.8999999999999986,67.65047255844802,66.66666666666677,0.04375158344055479,0.04603697410858814,0.2835820895522388,0.04933025491556501,68,68,0.0,1
b05,2,0.8980597014925371,0.9099999999999966,66.8107030081436,65.93406593406618,0.04726581203987123,0.0485080436941193,0.3484848484848485,0.052631035510576255,67,67,0.0,1
b05,3,0.8875000000000003,0.8900000000000148,67.60563380281688,67.41573033707753,0.04071653006944073,0.04677670041262867,0.31343283582089554,0.0458777803599332,68,68,0.0,1
b05,4,0.9113846153846156,0.9199999999999591,65.83389601620526,65.21739130435073,0.04326072565983248,0.05380810812507531,0.328125,0.04746703524458323,65,65,0.0,1
b05,5,0.9025373134328354,0.9199999999999591,66.47924590706138,65.21739130435073,0.04793756304036422,0.049451537341675504,0.3333333333333333,0.053114217359093836,67,67,0.0,1
b05,6,0.9210769230769231,0.9300000000000068,65.14113913479204,64.5161290322576,0.03957283936470526,0.04461642074394128,0.3125,0.04296366391691735,65,65,0.0,1
b05,7,0.8983582089552239,0.9199999999999591,66.78850307360027,65.21739130435073,0.04986639771415378,0.05380942803500672,0.4090909090909091,0.055508367616685546,67,67,0.0,1
b05,8,0.9450793650793645,0.9500000000000455,63.48673160900239,63.15789473683908,0.04424539399658304,0.053370282899510985,0.3870967741935484,0.04681659089326055,63,63,0.0,1
b05,9,0.8275342465753436,0.8300000000000409,72.50455222645247,72.28915662650246,0.06651609708930939,0.04309227824617176,0.2222222222222222,0.08037866392186027,73,73,0.0,1
b05,10,0.8567142857142844,0.8599999999999,70.03501750875448,69.76744186047323,0.040206763746063676,0.045699078733615006,0.2608695652173913,0.046931356715432075,70,70,0.0,1
b05,11,0.8627536231884071,0.8500000000000227,69.5447673441961,70.58823529411576,0.052071332803334536,0.05542615649250344,0.36764705882352944,0.06035481208516844,69,69,0.0,1
b05,12,0.8491549295774643,0.8400000000000318,70.6584839940289,71.42857142856872,0.04506333571044616,0.05885818306987138,0.45714285714285713,0.05306844975023519,71,71,0.0,1
b05,13,0.8883582089552237,0.8899999999999864,67.54032258064518,67.41573033707968,0.050710019777506804,0.05704862359905208,0.4090909090909091,0.05708285156406177,67,67,0.0,1
b05,14,0.9266153846153848,0.92999999999995,64.75178482483811,64.51612903226153,0.07038458911306592,0.0824147286593761,0.40625,0.07595879615389811,65,65,0.0,1
b05,15,0.9062686567164183,0.9099999999999682,66.20553359683791,65.93406593406824,0.0650369550168577,0.058296525183617456,0.4090909090909091,0.07176343850674348,67,67,0.0,1
b05,16,0.8904477611940294,0.900000000000091,67.38183037210865,66.66666666665994,0.04921914002612933,0.05383757840472184,0.36363636363636365,0.05527459573836183,67,67,0.0,1
